214;Республика Марий Эл;Сернур - г.Казань;615;ГУП РМЭ Сернурское АТП;17.09.2004;12-17;Республика Татарстан;16
215;Республика Марий Эл;Козьмодемьянск - Моргауши;131;ГУП РМЭ Козьмодемьянское АТП;19.07.2004;12-02131;Чувашская Республика;21
216;Республика Марий Эл;Козьмодемьянск - Чебоксары;513;ГУП РМЭ Козьмодемьянское АТП;19.07.2004;12-03;Чувашская Республика;21
217;Республика Марий Эл;Козьмодемьянск - Новочебоксарск;613;ГУП РМЭ Козьмодемьянское АТП;19.07.2004;12-05613;Чувашская Республика;21
218;Республика Марий Эл;Козьмодемьянск - Чебоксары -Йошкар-Ола;610;ГУП РМЭ Козьмодемьянское АТП;19.07.2004;12-04;Чувашская Республика;21
219;Республика Марий Эл;Волжск - Зеленодольск;403;ГУП РМЭ Волжское АТП;19.07.2004;12-09;Республика Татарстан;16
220;Республика Марий Эл;Волжск - Казань;400;ГУП РМЭ Волжское АТП;19.07.2004;12-10;Республика Татарстан;16
221;Республика Марий Эл;Волжск - Новочебоксарск - Чебоксары;680;ГУП РМЭ Волжское АТП;19.07.2004;12-11;Чувашская Республика;21
222;Республика Бурятия;Аршан - Иркутск;520;ЧП Бойков С.Г.;;;Иркутская обл;38
223;Липецкая обл;Задонск - Воронеж;513;ОАО Автоколонна 2067;05.07.2004;48-03;Воронежская обл;36
224;Липецкая обл;Хлевное - Воронеж;512;ОАО Хлевенское АТП;05.07.2004;48-01;Воронежская обл;36
225;Липецкая обл;Елец - Воронеж;511;Елецкое МУП Автоколонна 1499;05.07.2004;48-02;Воронежская обл;36
226;Кемеровская обл;Промышленная - Новосибирск;613;Промышленовское ГПАТП;21.09.2004;42-01;Новосибирская обл;54
227;Кемеровская обл;Кемерово - Новосибирск - а/э Толмачево;626;Кемеровское ПАТП-1;21.09.2004;42-02;Новосибирская обл;54
228;Кемеровская обл;Таштагол - Новосибирск;695;Таштагольское ГПАТП;21.09.2004;42-03;Новосибирская обл;54
229;Кемеровская обл;Кемерово - Новосибирск;542;Кемеровское ПАТП - 1;21.09.2004;42-04;Новосибирская обл;54
230;Кемеровская обл;Кемерово - Новосибирск;542;ПБОЮЛ Козлов Н.В.;21.09.2004;42-04;Новосибирская обл;54
231;Кемеровская обл;Белово - Новосибирск;625;Беловское ПАТП;21.09.2004;42-05;Новосибирская обл;54
232;Кемеровская обл;Юрга - Новосибирск;572;Юргинское ПАТП;21.09.2004;42-06;Новосибирская обл;54
233;Кемеровская обл;Новокузнецк - Новосибирск;601;ООО ПАТП Новокузнецка;21.09.2004;42-07;Новосибирская обл;54
234;Кемеровская обл;Ленинск-Кузнецкий - Новосибирск;615;ГП Ленинск-Кузнецкое ПАТП;21.09.2004;42-08;Новосибирская обл;54
235;Республика Башкортостан;Стерлитамак-Шарлык;920;Стерлитамакское ПАТП;02.08.2004;02-02;Оренбургская обл;56
236;Республика Башкортостан;Стерлитамак-Оренбург;502;Стерлитамакское ПАТП;02.08.2004;02-03;Оренбургская обл;56
237;Республика Башкортостан;Стерлитамак-Оренбург;502с;Стерлитамакское ПАТП;02.08.2004;02-04;Оренбургская обл;56
238;Республика Башкортостан;Стерлитамак-Соль-Илецк;982;Стерлитамакское ПАТП;02.08.2004;02-05;Оренбургская обл;56
239;Республика Башкортостан;Зилаир-Гай-Орск;795;Сибайское АТП;02.08.2004;02-06;Оренбургская обл;56
240;Республика Башкортостан;Сибай-Орск;516;Сибайское АТП;02.08.2004;02-07;Оренбургская обл;56
241;Республика Башкортостан;Сибай-Саракташ;517;Сибайское АТП;02.08.2004;02-08;Оренбургская обл;56
242;Республика Башкортостан;Сибай-Соль-Илецк;514;Сибайское АТП;02.08.2004;02-09;Оренбургская обл;56
243;Республика Башкортостан;Ишимбай-Соль-Илецк;506л;Ишимбайское АТП;02.08.2004;02-10;Оренбургская обл;56
244;Республика Башкортостан;Ишимбай-Оренбург;506;Ишимбайское АТП;02.08.2004;02-11;Оренбургская обл;56
245;Республика Башкортостан;Тюльган-Уфа;509;"ООО ""Кумертауское АТП""";02.08.2004;02-12;Оренбургская обл;56
246;Республика Башкортостан;Кумертау-Оренбург;505;"ООО ""Кумертауское АТП""";02.08.2004;02-13;Оренбургская обл;56
247;Республика Башкортостан;Кумертау-Тюльган;509К;"ООО ""Кумертауское АТП""";02.08.2004;02-14;Оренбургская обл;56
